date,ticker,direction,alpha_name
2017-02-23,SPY,1,alpha_volatility_breakout
2017-02-23,USO,1,alpha_volatility_breakout
2017-02-23,XLF,1,alpha_volatility_breakout
2017-02-23,XLK,1,alpha_volatility_breakout
2017-02-24,EEM,1,alpha_volatility_breakout
2017-02-24,IWM,1,alpha_volatility_breakout
2017-02-24,QQQ,1,alpha_volatility_breakout
2017-02-24,SPY,1,alpha_volatility_breakout
2017-02-24,USO,1,alpha_volatility_breakout
2017-02-24,XLF,1,alpha_volatility_breakout
2017-02-24,XLK,1,alpha_volatility_breakout
2017-02-27,EEM,1,alpha_volatility_breakout
2017-02-27,IWM,1,alpha_volatility_breakout
2017-02-27,QQQ,1,alpha_volatility_breakout
2017-02-27,SPY,1,alpha_volatility_breakout
2017-02-27,USO,1,alpha_volatility_breakout
2017-02-27,XLF,1,alpha_volatility_breakout
2017-02-27,XLK,1,alpha_volatility_breakout
2017-02-28,EEM,1,alpha_volatility_breakout
2017-02-28,IWM,1,alpha_volatility_breakout
2017-02-28,QQQ,1,alpha_volatility_breakout
2017-02-28,SPY,1,alpha_volatility_breakout
2017-02-28,USO,1,alpha_volatility_breakout
2017-02-28,XLF,1,alpha_volatility_breakout
2017-02-28,XLK,1,alpha_volatility_breakout
2017-03-01,EEM,1,alpha_volatility_breakout
2017-03-01,IWM,1,alpha_volatility_breakout
2017-03-01,QQQ,1,alpha_volatility_breakout
2017-03-01,SPY,1,alpha_volatility_breakout
2017-03-01,USO,1,alpha_volatility_breakout
2017-03-01,XLF,1,alpha_volatility_breakout
2017-03-01,XLK,1,alpha_volatility_breakout
2017-03-02,EEM,1,alpha_volatility_breakout
2017-03-02,IWM,1,alpha_volatility_breakout
2017-03-02,QQQ,1,alpha_volatility_breakout
2017-03-02,SPY,1,alpha_volatility_breakout
2017-03-02,USO,1,alpha_volatility_breakout
2017-03-02,XLF,1,alpha_volatility_breakout
2017-03-02,XLK,1,alpha_volatility_breakout
2017-03-03,EEM,1,alpha_volatility_breakout
2017-03-03,IWM,1,alpha_volatility_breakout
2017-03-03,QQQ,1,alpha_volatility_breakout
2017-03-03,SPY,1,alpha_volatility_breakout
2017-03-03,USO,1,alpha_volatility_breakout
